parent_id,ts,price,qty,venue,order_type
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:08:00,179.31,102,DARK,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:09:00,179.14000000000001,86,LIT,PEG
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:09:00,179.08,40,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:09:00,179.3,94,DARK,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:09:00,179.12,461,DARK,PEG
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:10:00,179.23,51,LIT,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:10:00,179.09,131,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:10:00,179.3,174,DARK,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:10:00,178.98,1056,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:10:00,179.18,31,LIT,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:11:00,179.19,54,LIT,PEG
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:11:00,179.29,43,LIT,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:11:00,179.3,402,LIT,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:11:00,179.28,10,LIT,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:11:00,179.26,260,LIT,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:12:00,179.1,232,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:12:00,179.08,72,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:12:00,179.27,282,DARK,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:12:00,179.05,147,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:13:00,179.28,895,LIT,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:13:00,179.04,248,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:13:00,179.05,181,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:14:00,179.15,219,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:14:00,179.52,7,DARK,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:14:00,179.15,44,LIT,MARKETABLE
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:15:00,179.34,144,DARK,LIMIT
553fdf8eb54550aa97ad9f1a1ef89c36239f48a6,2025-08-13 12:15:00,179.05,281,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:00:00,179.96,57,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:00:00,179.95000000000002,45,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,179.89000000000001,215,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,179.88,41,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,179.91,226,DARK,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,179.97,27,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,179.98,530,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,180.02,656,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,180.1,852,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,179.94,331,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:01:00,180.11,34,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:03:00,179.93,69,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:03:00,180.07,170,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:03:00,180.01,40,LIT,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:03:00,179.93,91,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:04:00,180.13,115,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:04:00,179.9,775,DARK,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:05:00,180.14000000000001,166,LIT,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:05:00,180.22,90,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:05:00,180.07,721,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:05:00,180.07,24,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:05:00,180.26,289,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:06:00,180.26,171,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:07:00,179.98,609,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:07:00,179.99,203,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:07:00,180.28,697,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:08:00,180.03,38,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:09:00,180.07,237,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:09:00,179.85,173,DARK,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:09:00,180.03,901,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:09:00,179.9,91,DARK,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:10:00,180.20000000000002,68,LIT,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:10:00,180.34,61,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:10:00,180.35,47,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:11:00,180.25,128,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:12:00,180.22,82,LIT,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:12:00,180.37,99,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:12:00,180.27,2,LIT,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:12:00,180.08,58,DARK,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:13:00,180.24,141,LIT,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:13:00,180.34,8,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:13:00,180.39000000000001,56,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:13:00,180.09,448,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:14:00,180.20000000000002,77,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:14:00,180.5,248,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:15:00,180.20000000000002,824,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:15:00,180.20000000000002,3,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:15:00,180.55,81,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:15:00,180.20000000000002,243,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:15:00,180.62,545,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:16:00,180.63,264,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:16:00,180.65,44,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.19,402,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.65,96,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.69,101,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.24,665,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.68,51,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.68,49,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.23,99,LIT,LIMIT
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:17:00,180.53,289,DARK,PEG
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:18:00,180.72,143,LIT,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:18:00,179.92000000000002,228,DARK,MARKETABLE
564d5197d623763f1f3712e73330017b193999e8,2025-08-13 14:18:00,179.9,86,DARK,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:00:00,385.40000000000003,170,LIT,PEG
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:03:00,385.34000000000003,65,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:03:00,385.49,98,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:04:00,385.41,23,LIT,PEG
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:04:00,385.39,156,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:06:00,385.15000000000003,4,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:07:00,385.24,45,DARK,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:07:00,384.99,84,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:07:00,384.85,18,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:07:00,385.17,28,DARK,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:08:00,384.96000000000004,136,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:08:00,384.85,88,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:09:00,384.77,92,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:10:00,384.75,133,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:11:00,384.41,284,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:12:00,384.74,79,LIT,PEG
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:12:00,384.83,41,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:13:00,385.06,178,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:13:00,384.81,179,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:13:00,384.74,176,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:14:00,384.92,27,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:15:00,384.5,63,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:16:00,384.35,274,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:16:00,384.28000000000003,15,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:16:00,384.33,239,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:16:00,384.40000000000003,102,LIT,PEG
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:17:00,385.16,156,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:19:00,385.25,75,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:20:00,384.89,218,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:20:00,384.91,185,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:20:00,384.85,561,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:21:00,385.32,106,DARK,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:21:00,385.34000000000003,41,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:22:00,385.27,71,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:22:00,385.25,99,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:22:00,384.69,34,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:23:00,385.0,115,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:25:00,384.51,259,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:26:00,384.77,143,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:26:00,385.27,7,DARK,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:27:00,385.5,127,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:28:00,385.90000000000003,71,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:29:00,386.06,342,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:29:00,386.1,14,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:29:00,386.07,217,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:29:00,385.2,137,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:29:00,386.1,98,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:31:00,384.21000000000004,10,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:31:00,384.15000000000003,132,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:31:00,384.51,348,LIT,PEG
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:31:00,384.15000000000003,33,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:31:00,385.39,1,DARK,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:33:00,385.42,36,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:34:00,384.37,83,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:34:00,385.17,31,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:36:00,384.33,159,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:37:00,385.56,103,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:37:00,384.66,79,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:37:00,384.67,12,LIT,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:38:00,385.88,31,DARK,MARKETABLE
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:38:00,385.31,75,LIT,LIMIT
581935564dd81f8c100a91410d6ba7f32a2789eb,2025-08-18 14:39:00,385.06,47,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:01:00,393.27,709,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:02:00,393.01,164,LIT,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:02:00,393.06,65,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:03:00,392.87,202,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:03:00,392.94,134,LIT,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:04:00,392.82,44,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:04:00,392.86,171,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:04:00,392.98,2,LIT,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:05:00,392.79,158,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:06:00,392.81,44,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:06:00,392.97,236,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:06:00,392.98,202,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:06:00,392.97,16,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:07:00,392.79,21,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:07:00,392.8,117,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:07:00,392.78000000000003,24,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:07:00,392.82,23,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:08:00,392.69,299,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:09:00,392.8,37,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:10:00,392.72,213,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:10:00,392.78000000000003,233,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:10:00,392.95,385,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:11:00,393.18,49,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:11:00,393.06,15,DARK,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:12:00,392.94,35,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:12:00,393.04,88,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:13:00,393.05,3,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:13:00,393.03000000000003,76,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:13:00,393.05,67,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:13:00,393.21000000000004,105,LIT,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:14:00,393.15000000000003,639,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:14:00,393.42,248,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:14:00,393.15000000000003,186,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:14:00,393.18,217,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:15:00,392.87,69,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:15:00,392.88,113,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:15:00,392.85,32,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:15:00,392.90000000000003,78,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:16:00,392.62,56,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:16:00,392.86,4,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:16:00,392.45,61,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:17:00,393.04,80,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:18:00,392.76,98,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:18:00,392.78000000000003,62,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:18:00,393.02,115,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:18:00,392.76,62,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:18:00,392.59000000000003,320,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:18:00,392.8,157,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:20:00,393.29,56,DARK,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:20:00,393.08,181,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:20:00,393.1,145,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:21:00,393.25,111,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:21:00,393.13,65,LIT,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:21:00,392.90000000000003,120,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:21:00,392.74,477,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:21:00,392.94,39,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:22:00,392.79,56,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:22:00,393.06,121,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:23:00,392.93,46,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:24:00,393.15000000000003,12,DARK,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:24:00,393.18,70,LIT,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:24:00,392.92,148,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:24:00,393.34000000000003,226,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:25:00,392.79,115,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:25:00,392.75,111,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:26:00,392.92,308,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:27:00,392.98,195,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:27:00,393.02,0,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:27:00,392.74,93,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:27:00,392.97,86,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:28:00,392.94,376,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:28:00,392.69,19,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:28:00,392.92,20,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:28:00,393.27,39,DARK,PEG
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:28:00,392.72,376,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:29:00,392.59000000000003,46,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:30:00,392.98,94,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:30:00,393.0,133,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:31:00,392.88,50,LIT,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:32:00,392.85,138,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:32:00,392.83,350,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:32:00,392.58,25,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:32:00,392.59000000000003,84,DARK,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:32:00,393.40000000000003,0,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:32:00,392.88,440,DARK,LIMIT
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:33:00,393.37,17,LIT,MARKETABLE
58da7f2f3e1ad3faee3d45f501e84ab615803b0a,2025-08-19 12:33:00,392.47,34,DARK,MARKETABLE
598b9b8c0eec7fd5a6b796d6a34ce4053015fcb7,2025-08-18 15:01:00,387.19,163,DARK,PEG
598b9b8c0eec7fd5a6b796d6a34ce4053015fcb7,2025-08-18 15:01:00,387.24,15,DARK,LIMIT
598b9b8c0eec7fd5a6b796d6a34ce4053015fcb7,2025-08-18 15:01:00,387.23,6,LIT,LIMIT
598b9b8c0eec7fd5a6b796d6a34ce4053015fcb7,2025-08-18 15:02:00,386.73,13,LIT,MARKETABLE
598b9b8c0eec7fd5a6b796d6a34ce4053015fcb7,2025-08-18 15:02:00,386.84000000000003,32,LIT,LIMIT
598b9b8c0eec7fd5a6b796d6a34ce4053015fcb7,2025-08-18 15:03:00,386.58,80,DARK,LIMIT
